PlaylistId,PlaylistName,TrackName,Composer,track_revenue
1,Music,Satch Boogie,,0.99
8,Music,Satch Boogie,,0.99
8,Music,Satisfaction,Jagger/Richards,0.0
1,Music,Satisfaction,Jagger/Richards,0.0
1,Music,Satisfação,,0.99
8,Music,Satisfação,,0.99
8,Music,Saturnine,Billy Corgan,1.98
1,Music,Saturnine,Billy Corgan,1.98
1,Music,Saudade Dos Aviões Da Panair (Conversando No Bar),"Milton Nascimento, Fernando Brant",0.99
8,Music,Saudade Dos Aviões Da Panair (Conversando No Bar),"Milton Nascimento, Fernando Brant",0.99
8,Music,Saudade Louca,Acyr Marques/Arlindo Cruz/Franco,0.0
1,Music,Saudade Louca,Acyr Marques/Arlindo Cruz/Franco,0.0
1,Music,Saudosa Maloca,,0.99
8,Music,Saudosa Maloca,,0.99
8,Music,Saudosismo,Caetano Veloso,0.99
1,Music,Saudosismo,Caetano Veloso,0.99
8,Music,Save Me,"May, Brian",0.99
1,Music,Save Me,"May, Brian",0.99
1,Music,Save Me (Remix),The Tea Party,0.0
8,Music,Save Me (Remix),The Tea Party,0.0
1,Music,Save The Children,Al Cleveland/Marvin Gaye/Renaldo Benson,1.98
8,Music,Save The Children,Al Cleveland/Marvin Gaye/Renaldo Benson,1.98
1,Music,Save You,Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard,0.0
8,Music,Save You,Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard,0.0
8,Music,Savior,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.0
1,Music,Savior,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.0
1,Music,Say Hello 2 Heaven,,0.99
8,Music,Say Hello 2 Heaven,,0.99
1,Music,"Say It Loud, I'm Black And I'm Proud Pt.1",Alfred Ellis/James Brown,0.99
8,Music,"Say It Loud, I'm Black And I'm Proud Pt.1",Alfred Ellis/James Brown,0.99
8,Music,Scam,Stuart Zender,0.0
1,Music,Scam,Stuart Zender,0.0
8,Music,Scar On the Sky,Chris Cornell,0.99
1,Music,Scar On the Sky,Chris Cornell,0.99
8,Music,Scar Tissue,Red Hot Chili Peppers,0.0
1,Music,Scar Tissue,Red Hot Chili Peppers,0.0
8,Music,Scentless Apprentice,Nirvana,0.99
1,Music,Scentless Apprentice,Nirvana,0.99
8,Music,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship",Nikolai Rimsky-Korsakov,1.98
1,Music,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship",Nikolai Rimsky-Korsakov,1.98
8,Music,School,Kurt Cobain,0.0
1,Music,School,Kurt Cobain,0.0
1,Music,Scratch-N-Sniff,Doyle Bramhall/Stevie Ray Vaughan,0.99
8,Music,Scratch-N-Sniff,Doyle Bramhall/Stevie Ray Vaughan,0.99
8,Music,Se Liga,,0.99
1,Music,Se Liga,,0.99
1,Music,Se Todos Fossem Iguais A Você (Instrumental),,0.0
8,Music,Se Todos Fossem Iguais A Você (Instrumental),,0.0
8,Music,Se Você Pensa,,0.0
1,Music,Se Você Pensa,,0.0
1,Music,Se...,,0.99
8,Music,Se...,,0.99
1,Music,Sea Of Sorrow,Jerry Cantrell,0.99
8,Music,Sea Of Sorrow,Jerry Cantrell,0.99
1,Music,Sea of Madness,Adrian Smith,0.99
8,Music,Sea of Madness,Adrian Smith,0.99
1,Music,Seconds,U2,0.99
8,Music,Seconds,U2,0.99
8,Music,Secrets,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99
1,Music,Secrets,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.99
8,Music,Seduzir,Djavan,0.0
1,Music,Seduzir,Djavan,0.0
1,Music,See You,"Dave, Taylor, Nate, Chris",0.99
8,Music,See You,"Dave, Taylor, Nate, Chris",0.99
8,Music,See You Tonight,Gene Simmons,0.0
1,Music,See You Tonight,Gene Simmons,0.0
8,Music,Seek & Destroy,"James Hetfield, Lars Ulrich",0.99
1,Music,Seek & Destroy,"James Hetfield, Lars Ulrich",0.99
1,Music,Seek And You Shall Find,"""Ivy Hunter/William """"Mickey"""" Stevenson""",0.99
8,Music,Seek And You Shall Find,"""Ivy Hunter/William """"Mickey"""" Stevenson""",0.99
8,Music,Segue O Seco,Caetano Veloso e Gilberto Gil,0.99
1,Music,Segue O Seco,Caetano Veloso e Gilberto Gil,0.99
8,Music,Seis Da Tarde,,0.99
1,Music,Seis Da Tarde,,0.99
8,Music,Selassiê,,0.0
1,Music,Selassiê,,0.0
8,Music,Selvagem,,0.99
1,Music,Selvagem,Bi Ribeiro/Herbert Vianna/João Barone,1.98
8,Music,Selvagem,Bi Ribeiro/Herbert Vianna/João Barone,1.98
1,Music,Selvagem,,0.99
8,Music,Sem Essa de Malandro Agulha,Aldir Blanc/Jayme Vignoli,0.99
1,Music,Sem Essa de Malandro Agulha,Aldir Blanc/Jayme Vignoli,0.99
8,Music,Sem Sentido,,0.99
1,Music,Sem Sentido,,0.99
8,Music,Sem Terra,Samuel Rosa,0.0
1,Music,Sem Terra,Samuel Rosa,0.0
1,Music,Send Me an Angel,,0.0
8,Music,Send Me an Angel,,0.0
8,Music,Senhor Delegado/Eu Não Aguento,Antonio Lopes,0.0
1,Music,Senhor Delegado/Eu Não Aguento,Antonio Lopes,0.0
1,Music,Senhora E Senhor,Arnaldo Anutnes/Marcelo Fromer/Paulo Miklos,0.0
8,Music,Senhora E Senhor,Arnaldo Anutnes/Marcelo Fromer/Paulo Miklos,0.0
8,Music,Senta A Pua,,0.0
1,Music,Senta A Pua,,0.0
8,Music,Sereia,,0.99
1,Music,Sereia,,0.99
1,Music,Serenity,Sully Erna; Tony Rombola,0.0
8,Music,Serenity,Sully Erna; Tony Rombola,0.0
8,Music,Serrado,Djavan,0.0
1,Music,Serrado,Djavan,0.0
1,Music,Será,Dado Villa-Lobos/Marcelo Bonfá,0.99
8,Music,Será,Dado Villa-Lobos/Marcelo Bonfá,0.99
8,Music,Será Que Vai Chover?,,0.99
1,Music,Será Que Vai Chover?,,0.99
8,Music,Set It Off,Audioslave/Chris Cornell,0.99
1,Music,Set It Off,Audioslave/Chris Cornell,0.99
8,Music,Set Me Free,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.0
1,Music,Set Me Free,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.0
8,Music,Set The Ray To Jerry,Billy Corgan,0.0
1,Music,Set The Ray To Jerry,Billy Corgan,0.0
1,Music,Seu Balancê,Paulinho Rezende/Toninho Geraes,0.99
8,Music,Seu Balancê,Paulinho Rezende/Toninho Geraes,0.99
8,Music,Seus Amigos,,0.0
1,Music,Seus Amigos,,0.0
8,Music,Seven Seas Of Rhye,"Mercury, Freddie",0.99
1,Music,Seven Seas Of Rhye,"Mercury, Freddie",0.99
8,Music,Seventh Son of a Seventh Son,Steve Harris,0.99
1,Music,Seventh Son of a Seventh Son,Steve Harris,0.99
8,Music,Severed Hand,Eddie Vedder,0.99
1,Music,Severed Hand,Eddie Vedder,0.99
8,Music,Sex Type Thing,D. DeLeo/Kretz/Weiland,0.99
1,Music,Sex Type Thing,D. DeLeo/Kretz/Weiland,0.99
8,Music,Shadow on the Sun,Audioslave/Chris Cornell,0.0
1,Music,Shadow on the Sun,Audioslave/Chris Cornell,0.0
1,Music,Shakes and Ladders,,1.98
8,Music,Shakes and Ladders,,1.98
1,Music,Shamrocks And Shenanigans,E. Schrody/L. Dimant,0.0
8,Music,Shamrocks And Shenanigans,E. Schrody/L. Dimant,0.0
1,Music,Shamrocks And Shenanigans (Boom Shalock Lock Boom/Butch Vig Mix),E. Schrody/L. Dimant,0.0
8,Music,Shamrocks And Shenanigans (Boom Shalock Lock Boom/Butch Vig Mix),E. Schrody/L. Dimant,0.0
8,Music,Shape The Sky,Billy Duffy/Ian Astbury,0.0
1,Music,Shape The Sky,Billy Duffy/Ian Astbury,0.0
8,Music,Shape of Things to Come,,0.99
1,Music,Shape of Things to Come,,0.99
1,Music,She,Billie Joe Armstrong -Words Green Day -Music,0.99
1,Music,She,"Gene Simmons, S. Coronel",0.99
8,Music,She,Billie Joe Armstrong -Words Green Day -Music,0.99
8,Music,She,"Gene Simmons, S. Coronel",0.99
8,Music,She Give Me ...,David Coverdale,0.0
1,Music,She Give Me ...,David Coverdale,0.0
1,Music,She Loves Me Not,Bill Gould/Mike Bordin/Mike Patton,1.98
8,Music,She Loves Me Not,Bill Gould/Mike Bordin/Mike Patton,1.98
1,Music,She Sells Sanctuary,,0.0
8,Music,She Sells Sanctuary,,0.0
8,Music,She Suits Me To A Tee,Buddy Guy,0.0
1,Music,She Suits Me To A Tee,Buddy Guy,0.0
8,Music,She Talks To Angels,Chris Robinson/Rich Robinson,0.0
1,Music,She Talks To Angels,Chris Robinson/Rich Robinson,0.0
8,Music,She Wears Black,G Harvey/R Hope-Taylor,0.99
1,Music,She Wears Black,G Harvey/R Hope-Taylor,0.99
8,Music,She'll Never Be Your Man,Chris Cornell,0.0
1,Music,She'll Never Be Your Man,Chris Cornell,0.0
1,Music,She's A Rebel,Green Day,0.0
8,Music,She's A Rebel,Green Day,0.0
8,Music,Sheer Heart Attack,Taylor,0.99
1,Music,Sheer Heart Attack,Taylor,0.99
1,Music,Shining In The Light,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99
8,Music,Shining In The Light,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99
1,Music,Shiny Happy People,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,0.99
8,Music,Shiny Happy People,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,0.99
8,Music,Shock Me,Ace Frehley,1.98
1,Music,Shock Me,Ace Frehley,1.98
8,Music,Shoot Me Again,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,1.98
1,Music,Shoot Me Again,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,1.98
8,Music,Shoot You In The Back,Clarke/Kilmister/Taylor,0.0
1,Music,Shoot You In The Back,Clarke/Kilmister/Taylor,0.0
8,Music,Shotgun Blues,W. Axl Rose,0.99
1,Music,Shotgun Blues,W. Axl Rose,0.99
1,Music,Should I Stay Or Should I Go,The Clash,0.0
8,Music,Should I Stay Or Should I Go,The Clash,0.0
8,Music,Shout At The Devil,Nikki Sixx,0.99
1,Music,Shout At The Devil,Nikki Sixx,0.99
8,Music,Shout It Out Loud,"Paul Stanley, Gene Simmons, B. Ezrin",0.99
1,Music,Shout It Out Loud,"Paul Stanley, Gene Simmons, B. Ezrin",0.99
1,Music,Show Me How to Live,Audioslave/Chris Cornell,0.0
8,Music,Show Me How to Live,Audioslave/Chris Cornell,0.0
8,Music,Show Me How to Live (Live at the Quart Festival),,0.99
1,Music,Show Me How to Live (Live at the Quart Festival),,0.99
8,Music,Showcase,,0.99
1,Music,Showcase,,0.99
1,Music,Sick Again,Robert Plant,0.99
8,Music,Sick Again,Robert Plant,0.99
1,Music,Sign Of The Cross,Steve Harris,0.99
8,Music,Sign Of The Cross,Steve Harris,0.99
1,Music,Sign Of The Cross,Steve Harris,0.99
8,Music,Sign Of The Cross,Steve Harris,0.99
1,Music,Signe,Eric Clapton,0.99
8,Music,Signe,Eric Clapton,0.99
8,Music,Silence the Voices,Chris Cornell,0.0
1,Music,Silence the Voices,Chris Cornell,0.0
1,Music,Silver And Gold,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99
1,Music,Silver And Gold,Bono,0.0
8,Music,Silver And Gold,Bono,0.0
8,Music,Silver And Gold,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99
1,Music,Simples,Nelson Angelo,0.0
8,Music,Simples,Nelson Angelo,0.0
8,Music,Sin,R. DeLeo/Weiland,0.0
1,Music,Sin,R. DeLeo/Weiland,0.0
1,Music,Sina,Djavan,0.0
8,Music,Sina,Djavan,0.0
8,Music,Since I've Been Loving You,John Paul Jones/Robert Plant,0.99
1,Music,Since I've Been Loving You,John Paul Jones/Robert Plant,0.99
8,Music,Since I've Been Loving You,"Jimmy Page, Robert Plant, John Paul Jones",0.99
1,Music,Since I've Been Loving You,"Jimmy Page, Robert Plant, John Paul Jones",0.99
1,Music,Sincero Breu,C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva,0.99
8,Music,Sincero Breu,C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva,0.99
1,Music,Sing Joyfully,William Byrd,0.99
8,Music,Sing Joyfully,William Byrd,0.99
8,Music,Sir Psycho Sexy,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.99
1,Music,Sir Psycho Sexy,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.99
8,Music,Sister Awake,The Tea Party,0.99
1,Music,Sister Awake,The Tea Party,0.99
1,Music,Sister Morphine,Faithfull/Jagger/Richards,0.0
8,Music,Sister Morphine,Faithfull/Jagger/Richards,0.0
8,Music,Siva,Billy Corgan,0.0
1,Music,Siva,Billy Corgan,0.0
8,Music,Slave,David Coverdale/Earl Slick,0.99
1,Music,Slave,David Coverdale/Earl Slick,0.99
8,Music,Sleep On The Sidewalk,May,0.99
1,Music,Sleep On The Sidewalk,May,0.99
1,Music,Sleeping Village,,0.0
8,Music,Sleeping Village,,0.0
1,Music,Slide It In,Coverdale,0.0
8,Music,Slide It In,Coverdale,0.0
8,Music,Slither,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.99
1,Music,Slither,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.99
1,Music,Slither,"Hetfield, Ulrich, Hammett",0.99
8,Music,Slither,"Hetfield, Ulrich, Hammett",0.99
8,Music,Sliver,Kurt Cobain,0.0
1,Music,Sliver,Kurt Cobain,0.0
8,Music,Slow An' Easy,Moody,0.0
1,Music,Slow An' Easy,Moody,0.0
8,Music,Slow Dawn,Billy Corgan,0.0
1,Music,Slow Dawn,Billy Corgan,0.0
1,Music,Slow Down,Larry Williams,0.0
8,Music,Slow Down,Larry Williams,0.0
8,Music,Slowness,,0.99
1,Music,Slowness,,0.99
1,Music,Slug,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99
8,Music,Slug,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99
8,Music,Smaller And Smaller,,0.0
1,Music,Smaller And Smaller,,0.0
1,Music,Smells Like Teen Spirit,Nirvana,0.99
1,Music,Smells Like Teen Spirit,Kurt Cobain,0.99
8,Music,Smells Like Teen Spirit,Nirvana,0.99
8,Music,Smells Like Teen Spirit,Kurt Cobain,0.99
1,Music,Smells Like Teen Spirit (Ao Vivo),,0.99
8,Music,Smells Like Teen Spirit (Ao Vivo),,0.99
8,Music,Smoke On The Water,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.0
1,Music,Smoke On The Water,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",0.0
1,Music,Smoke On The Water,Gillan/Glover/Lord/Paice,1.98
8,Music,Smoke On The Water,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",0.0
8,Music,Smoke On The Water,Gillan/Glover/Lord/Paice,1.98
1,Music,Smoke On The Water,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.0
8,Music,Smoked Pork,,0.99
1,Music,Smoked Pork,,0.99
8,Music,Smokin' in The Boys Room,Cub Coda/Michael Lutz,0.99
1,Music,Smokin' in The Boys Room,Cub Coda/Michael Lutz,0.99
1,Music,Smooth,M. Itaal Shur & Rob Thomas,0.0
8,Music,Smooth,M. Itaal Shur & Rob Thomas,0.0
1,Music,Snoopy's search-Red baron,Billy Cobham,0.0
8,Music,Snoopy's search-Red baron,Billy Cobham,0.0
1,Music,Snowballed,"Angus Young, Malcolm Young, Brian Johnson",1.98
8,Music,Snowballed,"Angus Young, Malcolm Young, Brian Johnson",1.98
1,Music,Snowblind,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",1.98
8,Music,Snowblind,,0.0
8,Music,Snowblind,,0.0
1,Music,Snowblind,,0.0
8,Music,Snowblind,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",1.98
1,Music,Snowblind,,0.0
1,Music,So Beautiful,Mick Hucknall,0.99
8,Music,So Beautiful,Mick Hucknall,0.99
1,Music,So Central Rain,R.E.M.,1.98
8,Music,So Central Rain,R.E.M.,1.98
8,Music,So Cruel,U2,0.99
1,Music,So Cruel,U2,0.99
1,Music,"So Fast, So Numb",Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99
8,Music,"So Fast, So Numb",Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99
8,Music,So Fine,Duff McKagan,0.0
1,Music,So Fine,Duff McKagan,0.0
1,Music,So Por Amor,,0.99
8,Music,So Por Amor,,0.99
1,Music,So What,Culmer/Exalt,0.99
1,Music,So What,Miles Davis,0.99
8,Music,So What,Miles Davis,0.99
8,Music,So What,Culmer/Exalt,0.99
8,Music,Sobremesa,Chico Science,0.99
1,Music,Sobremesa,Chico Science,0.99
8,Music,Socorro,,0.99
1,Music,Socorro,,0.99
1,Music,Solar,"Milton Nascimento, Fernando Brant",0.0
8,Music,Solar,"Milton Nascimento, Fernando Brant",0.0
8,Music,Soldado Da Paz,Herbert Vianna,0.99
1,Music,Soldado Da Paz,Herbert Vianna,0.99
1,Music,Soldier Of Fortune,D.Coverdale/R.Blackmore/Ritchie Blackmore,0.0
8,Music,Soldier Of Fortune,D.Coverdale/R.Blackmore/Ritchie Blackmore,0.0
1,Music,Soldier Side - Intro,"Dolmayan, John/Malakian, Daron/Odadjian, Shavo",1.98
8,Music,Soldier Side - Intro,"Dolmayan, John/Malakian, Daron/Odadjian, Shavo",1.98
1,Music,Solitaire,roger glover,0.0
8,Music,Solitaire,roger glover,0.0
8,Music,Solo-Panhandler,Billy Cobham,0.99
1,Music,Solo-Panhandler,Billy Cobham,0.99
8,Music,Solomon HWV 67: The Arrival of the Queen of Sheba,George Frideric Handel,0.0
1,Music,Solomon HWV 67: The Arrival of the Queen of Sheba,George Frideric Handel,0.0
1,Music,Solução,,0.0
8,Music,Solução,,0.0
8,Music,Sombras Do Meu Destino,,0.0
1,Music,Sombras Do Meu Destino,,0.0
1,Music,Some Days Are Better Than Others,U2; Bono,0.0
8,Music,Some Days Are Better Than Others,U2; Bono,0.0
8,Music,Some Heads Are Gonna Roll,,0.0
1,Music,Some Heads Are Gonna Roll,,0.0
1,Music,Some Kind Of Monster,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99
8,Music,Some Kind Of Monster,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99
8,Music,Some Unholy War,,0.99
1,Music,Some Unholy War,,0.99
8,Music,Somebody Stole My Guitar,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.0
1,Music,Somebody Stole My Guitar,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.0
1,Music,Somebody To Love,"Mercury, Freddie",1.98
8,Music,Somebody To Love,"Mercury, Freddie",1.98
1,Music,Someday My Prince Will Come,Miles Davis,0.0
8,Music,Someday My Prince Will Come,Miles Davis,0.0
1,Music,Someday Never Comes,J. C. Fogerty,0.99
8,Music,Someday Never Comes,J. C. Fogerty,0.99
1,Music,Somedays,,0.0
8,Music,Somedays,,0.0
8,Music,Somethin' Else,Bob Cochran/Sharon Sheeley,0.0
1,Music,Somethin' Else,Bob Cochran/Sharon Sheeley,0.0
1,Music,Something For Nothing,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,0.0
8,Music,Something For Nothing,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,0.0
8,Music,Something Got Me Started,Mick Hucknall and Fritz McIntyre,0.0
1,Music,Something Got Me Started,Mick Hucknall and Fritz McIntyre,0.0
8,Music,Something In The Way,Kurt Cobain,0.0
1,Music,Something In The Way,Kurt Cobain,0.0
1,Music,Something Stupid,carson c. parks,0.0
8,Music,Something Stupid,carson c. parks,0.0
8,Music,Sometimes I Feel Like Screaming,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99
1,Music,Sometimes I Feel Like Screaming,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.99
1,Music,Sometimes Salvation,Chris Robinson/Rich Robinson,0.99
8,Music,Sometimes Salvation,Chris Robinson/Rich Robinson,0.99
8,Music,Sometimes You Can't Make It On Your Own,"Adam Clayton, Bono, Larry Mullen & The Edge",0.0
1,Music,Sometimes You Can't Make It On Your Own,"Adam Clayton, Bono, Larry Mullen & The Edge",0.0
1,Music,Sonata for Solo Violin: IV: Presto,Béla Bartók,0.99
8,Music,Sonata for Solo Violin: IV: Presto,Béla Bartók,0.99
8,Music,Soneto Da Separacao,,0.0
1,Music,Soneto Da Separacao,,0.0
8,Music,Song For Lorraine,Jay Beckenstein,0.99
1,Music,Song For Lorraine,Jay Beckenstein,0.99
1,Music,Sonifera Ilha,Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto,0.99
8,Music,Sonifera Ilha,Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto,0.99
1,Music,Sons Of Freedom,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99
8,Music,Sons Of Freedom,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",0.99
8,Music,Soon Forgotten,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.0
1,Music,Soon Forgotten,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",0.0
1,Music,Soot & Stars,Billy Corgan,0.99
8,Music,Soot & Stars,Billy Corgan,0.99
1,Music,Soul Education,Jay Kay/Toby Smith,0.99
8,Music,Soul Education,Jay Kay/Toby Smith,0.99
1,Music,Soul Kitchen,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.0
8,Music,Soul Kitchen,"Robby Krieger, Ray Manzarek, John Densmore, Jim Morrison",0.0
1,Music,Soul Parsifal,Renato Russo - Marisa Monte,0.99
8,Music,Soul Parsifal,Renato Russo - Marisa Monte,0.99
1,Music,Soul Power (Live),James Brown,0.0
8,Music,Soul Power (Live),James Brown,0.0
8,Music,Soul Sacrifice,Carlos Santana,0.0
1,Music,Soul Sacrifice,Carlos Santana,0.0
1,Music,Soul Singing,Chris Robinson/Rich Robinson,0.99
8,Music,Soul Singing,Chris Robinson/Rich Robinson,0.99
8,Music,Sound of a Gun,,0.99
1,Music,Sound of a Gun,,0.99
8,Music,South Bound Saurez,John Paul Jones & Robert Plant,0.0
1,Music,South Bound Saurez,John Paul Jones & Robert Plant,0.0
1,Music,Sozinho,Peninha,0.99
8,Music,Sozinho,Peninha,0.99
1,Music,Sozinho (Caêdrum 'n' Bass),,0.99
8,Music,Sozinho (Caêdrum 'n' Bass),,0.99
8,Music,Sozinho (Hitmakers Classic Mix),,0.99
1,Music,Sozinho (Hitmakers Classic Mix),,0.99
8,Music,Sozinho (Hitmakers Classic Radio Edit),,0.0
1,Music,Sozinho (Hitmakers Classic Radio Edit),,0.0
8,Music,Space Cowboy,J. Kay/Jay Kay,0.0
1,Music,Space Cowboy,J. Kay/Jay Kay,0.0
8,Music,Space Truckin',Blackmore/Gillan/Glover/Lord/Paice,0.0
1,Music,Space Truckin',Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.99
1,Music,Space Truckin',Blackmore/Gillan/Glover/Lord/Paice,0.0
8,Music,Space Truckin',Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.99
8,Music,Space Trucking,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",0.0
1,Music,Space Trucking,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",0.0
8,Music,Spanish Eyes,U2,0.99
1,Music,Spanish Eyes,U2,0.99
8,Music,Spank Thru,Kurt Cobain,0.99
1,Music,Spank Thru,Kurt Cobain,0.99
1,Music,Sparks Will Fly,Jagger/Richards,0.0
8,Music,Sparks Will Fly,Jagger/Richards,0.0
8,Music,Sparrow,Billy Corgan,0.0
1,Music,Sparrow,Billy Corgan,0.0
8,Music,Speak To Me/Breathe,"Mason/Waters, Gilmour, Wright",0.0
1,Music,Speak To Me/Breathe,"Mason/Waters, Gilmour, Wright",0.0
1,Music,Spectacle,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.0
8,Music,Spectacle,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.0
1,Music,Speed King,"Blackmore, Gillan, Glover, Lord, Paice",0.0
8,Music,Speed King,"Blackmore, Gillan, Glover, Lord, Paice",0.0
8,Music,Speed Of Light,Billy Duffy/Bob Rock/Ian Astbury,1.98
1,Music,Speed Of Light,Billy Duffy/Bob Rock/Ian Astbury,1.98
1,Music,Spellbound,"Angus Young, Malcolm Young, Brian Johnson",0.99
8,Music,Spellbound,"Angus Young, Malcolm Young, Brian Johnson",0.99
1,Music,Spirit Walker,,0.99
8,Music,Spirit Walker,,0.99
1,Music,Spirit's in the Material World,G M Sumner,0.0
8,Music,Spirit's in the Material World,G M Sumner,0.0
8,Music,Spoonman,Chris Cornell,0.99
1,Music,Spoonman,Chris Cornell,0.99
1,Music,Spread Your Wings,Deacon,0.99
8,Music,Spread Your Wings,Deacon,0.99
8,Music,Springsville,J. Carisi,0.0
1,Music,Springsville,J. Carisi,0.0
8,Music,Springsville (Alternate Take),J. Carisi,0.0
1,Music,Springsville (Alternate Take),J. Carisi,0.0
1,Music,Squeeze Box,Pete Townshend,0.99
8,Music,Squeeze Box,Pete Townshend,0.99
1,Music,St. Anger,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.0
8,Music,St. Anger,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.0
1,Music,St. Jimmy,Green Day,0.99
8,Music,St. Jimmy,Green Day,0.99
1,Music,St. Vitus Dance,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",0.0
8,Music,St. Vitus Dance,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",0.0
8,Music,Stairway To Heaven,"Jimmy Page, Robert Plant",0.99
1,Music,Stairway To Heaven,Robert Plant,0.99
1,Music,Stairway To Heaven,Robert Plant,0.99
8,Music,Stairway To Heaven,Robert Plant,0.99
8,Music,Stairway To Heaven,Robert Plant,0.99
1,Music,Stairway To Heaven,"Jimmy Page, Robert Plant",0.99
8,Music,Stand,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.0
1,Music,Stand,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.0
8,Music,Stand By My Woman,Henry Kirssch/Lenny Kravitz/S. Pasch A. Krizan,0.0
1,Music,Stand By My Woman,Henry Kirssch/Lenny Kravitz/S. Pasch A. Krizan,0.0
8,Music,Stand Inside Your Love,Billy Corgan,0.99
1,Music,Stand Inside Your Love,Billy Corgan,0.99
8,Music,Star A.D.,"Mike Bordin, Billy Gould, Mike Patton",0.99
1,Music,Star A.D.,"Mike Bordin, Billy Gould, Mike Patton",0.99
8,Music,Starburst,Jeremy Wall,1.98
1,Music,Starburst,Jeremy Wall,1.98
1,Music,Staring At The Sun,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99
8,Music,Staring At The Sun,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99
1,Music,Stars,Mick Hucknall,0.99
8,Music,Stars,Mick Hucknall,0.99
8,Music,"Stay (Faraway, So Close!)",U2; Bono,0.99
